timestamp,activity_index,rumination_level,pct_lying,pct_standing,pct_rumination,pct_walking,pct_eating,cow_id,health_status,neck_temp_c,env_temp_c,heat_index,battery_v,gps_lat,gps_long,label_estrus
2025-11-30 08:10:00,0.014726937358350999,0.00996738037973132,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.22180969368267,10.462830492517732,52.014620470073176,4.197220291869354,43.04552556141694,-81.29948882396674,0
2025-11-30 08:11:00,0.014973843169978941,0.00992760261713003,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.22398906426068,10.476042003567215,52.03451489365694,4.196942321056289,43.0455271754405,-81.29948864464393,0
2025-11-30 08:12:00,0.015795091598635704,0.0101704067776795,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.226167978121474,10.489434837048465,52.05468818493728,4.196664350243225,43.045518899292574,-81.29948851267613,0
2025-11-30 08:13:00,0.015220602723606673,0.00989391385351534,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.22834639378169,10.50300873798123,52.07513987155029,4.19638637943016,43.04552871819542,-81.2994841749391,0
2025-11-30 08:14:00,0.015297801046161689,0.010159517251692481,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.23052426976743,10.516763447938008,52.09586947380153,4.196108408617095,43.04552550274491,-81.29948659155004,0
2025-11-30 08:15:00,0.01545334299029883,0.01012068083866232,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.23270156461508,10.530698705048943,52.11687650468196,4.19583043780403,43.04552054433611,-81.29948659021807,0
2025-11-30 08:16:00,0.015000516453029142,0.01011908995418866,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.23487823687206,10.544814244006833,52.13816046988431,4.195552466990966,43.04550713312565,-81.29949198097168,0
2025-11-30 08:17:00,0.015020057889191793,0.009971918253806267,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.2370542450977,10.559109796072159,52.15972086781964,4.195274496177902,43.04550823226944,-81.299488898673,0
2025-11-30 08:18:00,0.014406972706255945,0.00991766991529337,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.23922954786393,10.573585089078216,52.18155718963422,4.194996525364837,43.045510915645046,-81.29948334559536,0
2025-11-30 08:19:00,0.015371585531751638,0.010325162947094488,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.2414041037561,10.588239847436293,52.20366891922675,4.1947185545517724,43.045510146364826,-81.29948720054672,0
2025-11-30 08:20:00,0.014155388018365057,0.010224051517969441,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.24357787137383,10.603073792140917,52.2260555332658,4.194440583738707,43.045499081958816,-81.29948709346891,0
2025-11-30 08:21:00,0.015209239453499949,0.010064572321987509,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.2457508093317,10.618086640775159,52.24871650120757,4.194162612925643,43.045499144256894,-81.29949185593486,0
2025-11-30 08:22:00,0.0155001763860039,0.009940546810896657,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.24792287626011,10.633278107516023,52.271651285313936,4.193884642112578,43.04549672574145,-81.29949515577817,0
2025-11-30 08:23:00,0.015508049843712032,0.009842236799371153,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.25009403080604,10.648647903139883,52.2948593406708,4.193606671299514,43.04550226360244,-81.29949198310352,0
2025-11-30 08:24:00,0.014982228663248682,0.009662548154254214,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.25226423163383,10.664195735027983,52.31834011520669,4.1933287004864495,43.0454931901712,-81.29949738238304,0
2025-11-30 08:25:00,0.015012920366492597,0.00974494678062745,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.25443343742599,10.679921307172016,52.34209304971168,4.193050729673384,43.04549550882966,-81.29949972240821,0
2025-11-30 08:26:00,0.0150356825834231,0.009775217838172978,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.256601606883955,10.695824320179755,52.36611757785654,4.19277275886032,43.045492702963905,-81.29950175315038,0
2025-11-30 08:27:00,0.015525632760272816,0.010297790793589688,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.25876869872892,10.711904471280757,52.3904131262123,4.192494788047255,43.0454954717027,-81.29952140292094,0
2025-11-30 08:28:00,0.014681340356737457,0.010230698615379844,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.26093467170258,10.728161454332126,52.41497911426988,4.192216817234191,43.04549129517046,-81.2995113458655,0
2025-11-30 08:29:00,0.014337418861093553,0.009906431463690208,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.26309948456792,10.744594959824337,52.439814954460225,4.191938846421126,43.045501278137124,-81.29951563325616,0
2025-11-30 08:30:00,0.014849725228733375,0.01000080040822649,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.265263096110026,10.761204674887132,52.46492005217456,4.191660875608061,43.04548849005465,-81.29950994548459,0
2025-11-30 08:31:00,0.014498756201918128,0.009854343865012273,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.26742546513687,10.777990283295482,52.49029380578503,4.191382904794997,43.045494571348065,-81.29950630795855,0
2025-11-30 08:32:00,0.01574505721454096,0.009835235896279926,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.269586550480035,10.794951465475597,52.51593560666552,4.191104933981932,43.04549434352793,-81.29949601109621,0
2025-11-30 08:33:00,0.014434120947950591,0.010105653657997694,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.271746310995596,10.812087898511018,52.54184483921286,4.190826963168868,43.04551023106792,-81.29949698634083,0
2025-11-30 08:34:00,0.01610699536149365,0.01021883531062547,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.27390470556481,10.82939925614876,52.56802088086819,4.190548992355803,43.045508169049555,-81.29949730053822,0
2025-11-30 08:35:00,0.014290017031026054,0.010209617560433785,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.27606169309496,10.84688520880553,52.59446310213871,4.190271021542738,43.045505019172445,-81.29949805718145,0
2025-11-30 08:36:00,0.015277844433438818,0.010219829663615985,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.27821723252012,10.864545423573992,52.62117086661962,4.189993050729673,43.0455114159653,-81.29949197819032,0
2025-11-30 08:37:00,0.014716464127083556,0.010295745379244527,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.280371282801916,10.882379564229115,52.64814353101637,4.189715079916609,43.04550889187972,-81.29949560420738,0
2025-11-30 08:38:00,0.014820848338252077,0.010068511488275344,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.28252380293034,10.900387291234567,52.675380445167185,4.189437109103545,43.04550962310701,-81.29949202934063,0
2025-11-30 08:39:00,0.014652816700636312,0.009860469859147812,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.28467475192451,10.918568261749188,52.70288095206584,4.18915913829048,43.04550805753367,-81.29949775563914,0
2025-11-30 08:40:00,0.01471289502224947,0.010011010105365583,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.28682408883347,10.936922129633501,52.73064438788471,4.188881167477415,43.04550777962444,-81.29949236923619,0
2025-11-30 08:41:00,0.014513461767641067,0.009810513444095111,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.28897177273692,10.95544854545632,52.758670081998076,4.18860319666435,43.04550721500062,-81.29949926699945,0
2025-11-30 08:42:00,0.0151718341501522,0.010146813318123334,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.291117762746076,10.974147156501395,52.78695735700576,4.188325225851286,43.04551550453412,-81.29949888154366,0
2025-11-30 08:43:00,0.0152301177081612,0.009806598559598527,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.29326201800437,10.99301760677412,52.81550552875691,4.188047255038221,43.04551351846731,-81.29949420555587,0
2025-11-30 08:44:00,0.014838082752717103,0.00970772226763416,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.295404497688274,11.01205953700833,52.84431390637417,4.187769284225157,43.04551567325203,-81.29948521731681,0
2025-11-30 08:45:00,0.014711306572997926,0.010135618758085916,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.29754516100807,11.031272584673117,52.87338179227802,4.1874913134120915,43.04551359456271,-81.29949146448116,0
2025-11-30 08:46:00,0.01536812249723898,0.009973086858057712,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.2996839672086,11.05065638397975,52.902708482211416,4.187213342599027,43.04551867264815,-81.29949708654527,0
2025-11-30 08:47:00,0.014538015520441113,0.010007804151983116,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.301820875570094,11.070210565888631,52.93229326526471,4.186935371785963,43.04550440919573,-81.29950130965406,0
2025-11-30 08:48:00,0.01457718434886095,0.010115246814082077,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.30395584540888,11.089934758116321,52.96213542390076,4.186657400972898,43.04550542547941,-81.29949552295018,0
2025-11-30 08:49:00,0.015187639372459054,0.010159367587029688,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.306088836078224,11.109828585142637,52.9922342339804,4.186379430159834,43.04550597670863,-81.29948745055603,0
2025-11-30 08:50:00,0.013983346366643919,0.009622363793296118,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.308219806969056,11.129891668217784,53.022588964788035,4.1861014593467685,43.04549860626468,-81.29948621714934,0
2025-11-30 08:51:00,0.014563736197597713,0.009997172603948879,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.310348717510756,11.150123625369583,53.05319887905763,4.185823488533704,43.04549930769619,-81.29948937709477,0
2025-11-30 08:52:00,0.014613613683802432,0.009928497663714122,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.312475527171934,11.170524071410732,53.08406323299884,4.185545517720639,43.045490834647104,-81.29948647445092,0
2025-11-30 08:53:00,0.014485228805253159,0.009872257118796234,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.31460019546121,11.191092617946145,53.11518127632342,4.185267546907575,43.04549121126057,-81.29948648952998,0
2025-11-30 08:54:00,0.015385580568941867,0.00994525591865027,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.316722681927956,11.211828873380346,53.14655225227195,4.184989576094511,43.04549367432927,-81.29948373366277,0
2025-11-30 08:55:00,0.014244171868563547,0.010180431150244357,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.31884294616309,11.232732442924924,53.17817539764072,4.1847116052814455,43.04548956368106,-81.29948161391177,0
2025-11-30 08:56:00,0.015272351418596019,0.010199338440761768,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.32096094779984,11.253802928606042,53.210049942808894,4.184433634468381,43.04549337508166,-81.29948266612911,0
2025-11-30 08:57:00,0.014715370748280613,0.009835665708821214,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.3230766465145,11.27503992927203,53.242175111765945,4.184155663655316,43.045492822627295,-81.29949319620667,0
2025-11-30 08:58:00,0.015382544858741487,0.009816900282005766,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.32519000202722,11.296443040601003,53.27455012213928,4.183877692842252,43.045492178304066,-81.29950002604103,0
2025-11-30 08:59:00,0.01462529625362656,0.009967353162125811,1.0,0.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.32730097410277,11.318011855108578,53.307174185222195,4.183599722029187,43.04548997313107,-81.29949210422538,0
2025-11-30 09:00:00,0.014882047315560852,0.010114493542524793,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.329409522551266,11.339745962155614,53.340046506001926,4.1833217512161225,43.04548994101235,-81.29948515365584,0
2025-11-30 09:01:00,0.015175079971156285,0.010182322923712165,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.331515607228994,11.361644947956043,53.373166283188134,4.183043780403058,43.04549269374932,-81.29947304592942,0
2025-11-30 09:02:00,0.01508919515862685,0.009821608134841087,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.33361918803913,11.383708395584742,53.40653270924143,4.182765809589993,43.04549426616727,-81.29946539239603,0
2025-11-30 09:03:00,0.014632850589892677,0.009995311068946794,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.33572022493254,11.405935884985473,53.440144970402294,4.182487838776929,43.045491420009114,-81.29946260802937,0
2025-11-30 09:04:00,0.014697552984501792,0.00989511855721478,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.3378186779085,11.428326992978878,53.474002246720104,4.182209867963864,43.04549629392952,-81.29946882640951,0
2025-11-30 09:05:00,0.015033724551860975,0.009341498887640378,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.3399145070155,11.450881293270536,53.5081037120825,4.1819318971507995,43.04549092441426,-81.29946259164147,0
2025-11-30 09:06:00,0.015170075956521898,0.01000720040116156,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.34200767235196,11.473598356459078,53.54244853424493,4.181653926337734,43.04549536350032,-81.29946076185334,0
2025-11-30 09:07:00,0.014348959696259503,0.009925343391786742,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.344098134067046,11.496477750044372,53.577035874860414,4.18137595552467,43.04549185154601,-81.29946352199956,0
2025-11-30 09:08:00,0.014690912262527634,0.00998366284916062,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.34618585236137,11.51951903843574,53.61186488950955,4.181097984711606,43.04548220848117,-81.29946871159964,0
2025-11-30 09:09:00,0.01385027723404545,0.009805281615375826,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.34827078748779,11.542721782960268,53.64693472773077,4.180820013898541,43.045485907706336,-81.2994742191529,0
2025-11-30 09:10:00,0.016047406130299563,0.00962546278958965,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.35035289975214,11.566085541871143,53.6822445330508,4.1805420430854765,43.04548404871648,-81.29947514807172,0
2025-11-30 09:11:00,0.015373537471629447,0.009873481781117584,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.35243214951401,11.589609870356076,53.717793443015324,4.180264072272411,43.045492083254885,-81.29947490699448,0
2025-11-30 09:12:00,0.014366296850599206,0.010416095294057385,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.354508497187474,11.61329432054576,53.753580589219894,4.179986101459347,43.04548082776112,-81.29947370187675,0
2025-11-30 09:13:00,0.015200202424953685,0.010047630253389657,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.356581903241874,11.637138441522406,53.789605097341074,4.179708130646282,43.04547467059006,-81.29946889145589,0
2025-11-30 09:14:00,0.015331931268639,0.010048422384554988,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.35865232820255,11.661141779328318,53.82586608716775,4.179430159833218,43.04547577269288,-81.29946228813894,0
2025-11-30 09:15:00,0.015394862568084295,0.010231971252343087,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.36071973265158,11.685303876974547,53.86236267263273,4.179152189020153,43.045465811405386,-81.29946577650558,0
2025-11-30 09:16:00,0.015499972105802217,0.01018052513682635,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.36278407722858,11.709624274449583,53.89909396184447,4.178874218207088,43.04545677838848,-81.29946969923314,0
2025-11-30 09:17:00,0.014960645469226744,0.009776440021320755,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.364845322631396,11.734102508728114,53.93605905711911,4.178596247394024,43.04546639912048,-81.2994710353891,0
2025-11-30 09:18:00,0.015130523396104026,0.009856638139277264,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.36690342961689,11.758738113779843,53.97325705501263,4.178318276580959,43.0454719980938,-81.29946479822831,0
2025-11-30 09:19:00,0.015176968407042425,0.01009702870387788,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.36895835900167,11.783530620578363,54.01068704635327,4.178040305767895,43.04548128630535,-81.29946689709197,0
2025-11-30 09:20:00,0.01458728567992199,0.010212295275286972,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.37101007166284,11.808479557110083,54.04834811627417,4.17776233495483,43.045486058929775,-81.299467181247,0
2025-11-30 09:21:00,0.01449466573647863,0.009858244082981976,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.37305852853875,11.833584448383212,54.08623934424614,4.177484364141765,43.045486383890974,-81.29948111450516,0
2025-11-30 09:22:00,0.014503849401723235,0.010074110910701763,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.375103690629736,11.85884481643681,54.124359804110725,4.1772063933287,43.04548116864405,-81.29947864549419,0
2025-11-30 09:23:00,0.015047431482100311,0.010198857835905501,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.37714551899886,11.884260180349878,54.16270856411343,4.176928422515636,43.045483496535994,-81.29948190211478,0
2025-11-30 09:24:00,0.015133900048816293,0.00967989230592127,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.37918397477265,11.909830056250525,54.20128468693712,4.176650451702572,43.04548349606031,-81.299476297098,0
2025-11-30 09:25:00,0.01605702714343649,0.010151926938277633,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.38121901914185,11.935553957325174,54.240087229735664,4.176372480889507,43.04548052867251,-81.29947064063813,0
2025-11-30 09:26:00,0.014434301292227709,0.010042362320390028,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.38325061336215,11.961431393827826,54.279115244167755,4.176094510076442,43.045480489135414,-81.29947348573923,0
2025-11-30 09:27:00,0.015105543055970881,0.010043642632053106,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.38527871875492,11.987461873089394,54.31836777643092,4.175816539263377,43.04547838200874,-81.2994760273534,0
2025-11-30 09:28:00,0.015221123467484877,0.010215859802685141,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.38730329670796,12.013644899527073,54.35784386729574,4.175538568450313,43.04547926472883,-81.29947645862721,0
2025-11-30 09:29:00,0.015314332185899315,0.009752389014379352,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.38932430867622,12.039979974653779,54.39754255214024,4.175260597637248,43.04549196178595,-81.29947190550315,0
2025-11-30 09:30:00,0.015401000015182832,0.009799251635016932,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.391341716182545,12.066466597087649,54.437462860984496,4.174982626824184,43.04549702272084,-81.29947638096871,0
2025-11-30 09:31:00,0.014459933954587634,0.009564686382169249,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.393355480818414,12.093104262561567,54.47760381852538,4.174704656011119,43.045504445913316,-81.29947249171693,0
2025-11-30 09:32:00,0.01414481105836837,0.009727410855786784,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.39536556424464,12.11989246393278,54.517964444171554,4.174426685198054,43.045504653909745,-81.29947461009344,0
2025-11-30 09:33:00,0.014304352079764934,0.010116669777669705,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.397371928192136,12.146830691192552,54.55854375207861,4.17414871438499,43.045502481705384,-81.29948045041726,0
2025-11-30 09:34:00,0.014398188715585979,0.009894878880557543,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.39937453446262,12.173918431475862,54.5993407511844,4.173870743571925,43.045502984197455,-81.29947983422265,0
2025-11-30 09:35:00,0.014695764497638058,0.010116622895595872,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.40137334492937,12.201155169071182,54.6403544452445,4.173592772758861,43.04549377393893,-81.29947856858922,0
2025-11-30 09:36:00,0.013879539661279323,0.009986714506218209,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.403368321537904,12.228540385430293,54.68158383286796,4.1733148019457955,43.04549614808168,-81.29947375583917,0
2025-11-30 09:37:00,0.014115087819891528,0.010182732442499098,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.40535942630674,12.256073559178144,54.72302790755313,4.173036831132731,43.04549425728122,-81.2994721746699,0
2025-11-30 09:38:00,0.015378798488305786,0.009990259170980134,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.407346621328124,12.283754166122801,54.76468565772371,4.172758860319666,43.04548099313675,-81.29947553692473,0
2025-11-30 09:39:00,0.015842572884126195,0.010176644540697633,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.409329868768715,12.311581679265405,54.80655606676493,4.172480889506602,43.04547775290751,-81.29947852552371,0
2025-11-30 09:40:00,0.014359176909493357,0.010010077022272936,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.41130913087035,12.33955556881022,54.84863811305995,4.172202918693538,43.04547220309452,-81.29947748272606,0
2025-11-30 09:41:00,0.014102827238964796,0.00984954198433653,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.41328436995073,12.36767530217471,54.89093077002639,4.1719249478804725,43.0454710139227,-81.2994874133107,0
2025-11-30 09:42:00,0.014914104388615394,0.010259260353550303,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.41525554840415,12.39594034399969,54.93343300615305,4.171646977067408,43.045469989055064,-81.29947822384145,0
2025-11-30 09:43:00,0.015325313476368771,0.010030300971736128,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.41722262870221,12.424350156159505,54.9761437850368,4.171369006254343,43.04547145085914,-81.299473237232,0
2025-11-30 09:44:00,0.014757623581535283,0.010085346318557927,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.41918557339454,12.45290419777228,55.019062065419554,4.171091035441279,43.0454814376646,-81.29947413179234,0
2025-11-30 09:45:00,0.01460934179473184,0.009979584316999189,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.421144345109504,12.481601925210228,55.06218680122554,4.170813064628214,43.045483022436215,-81.29947896496432,0
2025-11-30 09:46:00,0.014929835917773646,0.010016721238091355,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.423098906554905,12.510442792109979,55.10551694159861,4.1705350938151495,43.04548091061351,-81.29948640756027,0
2025-11-30 09:47:00,0.014769497054878912,0.010057283224254657,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.42504922051872,12.539426249383006,55.149051430939764,4.170257123002085,43.045489030792346,-81.29949101477378,0
2025-11-30 09:48:00,0.014588959361089882,0.010159528616042336,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.426995249869776,12.56855174522606,55.19278920894479,4.16997915218902,43.04547774042704,-81.29949061412627,0
2025-11-30 09:49:00,0.01461877200256572,0.010032101584611396,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.428936957558484,12.59781872513168,55.236729210642096,4.169701181375956,43.04548585744236,-81.29949605572311,0
2025-11-30 09:50:00,0.01469969093025165,0.009982492050971565,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.43087430661752,12.62722663189876,55.2808703664307,4.169423210562891,43.04549946457277,-81.29949567133966,0
2025-11-30 09:51:00,0.01464051780967934,0.009655373404198265,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.43280726016256,12.656774905643145,55.32521160211829,4.1691452397498265,43.045493981150514,-81.2994972660844,0
2025-11-30 09:52:00,0.015111491622553881,0.009805186419283634,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.434735781392945,12.686462983808296,55.3697518389595,4.168867268936761,43.04549034030044,-81.29950578379825,0
2025-11-30 09:53:00,0.015351100317271674,0.0102067693990521,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.43665983359242,12.716290301175997,55.41448999369433,4.168589298123697,43.04549514685995,-81.29950677307205,0
2025-11-30 09:54:00,0.01445958264227883,0.010289008755618305,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.43857938012981,12.746256289877124,55.45942497858667,4.168311327310633,43.04548110529121,-81.2994950534019,0
2025-11-30 09:55:00,0.015788913927848744,0.010297918430028783,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.4404943844597,12.776360379402444,55.504555701462955,4.168033356497568,43.04547833024813,-81.29949345092342,0
2025-11-30 09:56:00,0.014555846052163429,0.009854964623284281,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.44240481012317,12.80660199661349,55.549881065751045,4.1677553856845035,43.04548334631833,-81.29950565466862,0
2025-11-30 09:57:00,0.014596205833596842,0.010228998550442197,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.44431062074848,12.836980565753457,55.59539997051911,4.167477414871438,43.04548072173555,-81.29950121125489,0
2025-11-30 09:58:00,0.0154350597929601,0.009657791807520603,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.44621178005173,12.867495508458184,55.641111310514766,4.167199444058374,43.045482024770585,-81.2995125249743,0
2025-11-30 09:59:00,0.014378880823871685,0.009586637493492338,0.0,1.0,0.0,0.0,0.0,COW_01,Sick_Fever,40.44810825183761,12.898146243767147,55.68701397620426,4.166921473245309,43.045481680748004,-81.29951460704478,0
