AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Classification
-0.025149108481247812,-0.008807967517274291,0.912989343076595,0.03381734961189063,-0.008863698820958735,0.008775327763567457,2025-11-30 12:13:10,Lying
-0.012073715282109779,-0.001017304367775678,0.9486434661962808,0.014129967050174101,-0.024247720168555024,0.02074624399976586,2025-11-30 12:13:20,Lying
0.013687126203397024,0.002847575071421759,0.891160168337667,-0.006579722376840123,-0.009361010399253276,-0.007782892733730267,2025-11-30 12:13:30,Lying
-0.010129481535159272,-0.023064819404749408,0.9152618232619871,-0.01701809882710191,-0.01920922197097325,0.011678221006545647,2025-11-30 12:13:40,Lying
-0.004486001798912668,0.02052730166275359,0.8839275281881988,0.0025771823190825216,-0.023917525725282447,0.0024187522376899278,2025-11-30 12:13:50,Lying
-0.01192893303527683,-0.020618729714352708,0.9273684917067119,0.009894777428728099,-0.009349694175715849,0.004591341152015813,2025-11-30 12:14:00,Lying
-0.020943589562603643,0.03388317917581495,0.8743544543429226,0.005436287869626647,-0.009463977945569883,-0.0006676687929615616,2025-11-30 12:14:10,Lying
0.03957684086965787,0.03182666116444305,0.8764727940282993,0.02470990898793021,0.03317542529763121,-0.007989570344308946,2025-11-30 12:14:20,Lying
-0.021872463319539907,-0.02268517569480042,0.8870514360296139,0.01716065633635362,-0.016115609281601904,-0.008727434509929851,2025-11-30 12:14:30,Lying
0.014429574216926033,-0.004154166780772733,0.8700937853880526,-0.005523246642419161,0.06426814750288269,-0.0005469593141177491,2025-11-30 12:14:40,Lying
0.003980125520338031,-0.012313967259519443,0.9087033263692542,-0.019475592656641613,-0.010800674428144717,0.030599485105427992,2025-11-30 12:14:50,Lying
0.01691704158455791,-0.020630442720805667,0.8762158995096251,0.007027492067908838,-0.01958823930483654,0.02117982508585495,2025-11-30 12:15:00,Lying
-0.004824779973538085,-0.042073114244424774,0.8838421902336315,-0.02406419971910125,0.021420483643548278,0.01278593257670955,2025-11-30 12:15:10,Lying
-0.004129465087512502,-0.006769822663568867,0.9068228700436086,0.02305514877909671,-0.007583128401286219,0.004089772996958813,2025-11-30 12:15:20,Lying
-0.002117972161487185,0.018327804473958872,0.914741513883754,-0.006800675777165241,0.0015815808162358456,-0.01835500330218953,2025-11-30 12:15:30,Lying
0.022914905828883968,0.0016801703553842372,0.8810480082597709,0.0022302195390636304,-0.008703124508006609,0.011125704754215244,2025-11-30 12:15:40,Lying
0.0007340264482529053,-0.006726199960665314,0.9043020786283215,-0.006034251362146068,-0.025594534989158545,0.00793796195630992,2025-11-30 12:15:50,Lying
0.0019605014971727005,0.005388493912948696,0.9059363751509344,0.05415980771731225,-0.022460938537938496,-0.013312881839332933,2025-11-30 12:16:00,Lying
0.013313454553465448,-0.00667911688105992,0.9137545070704741,-0.010634107681431297,0.007949085631838607,0.01823185083458921,2025-11-30 12:16:10,Lying
0.011480401532858904,6.780115120392899e-05,0.9108435091761945,-0.017520731224495045,0.0008875189353477501,0.008813234139259232,2025-11-30 12:16:20,Lying
0.01950623117591584,0.030732409558789524,0.8891501083504364,-0.009709594515006699,-0.025522020922557218,-0.020861562960094806,2025-11-30 12:16:30,Lying
-0.015497285759508728,0.0063459456437398665,0.8743194328290264,0.013046527146200818,-0.024259086622219476,0.021571703107718384,2025-11-30 12:16:40,Lying
0.021526605255892766,-0.018671312112051315,0.9007706647183974,-0.030700781650256314,0.019188687549608032,0.030762148314412298,2025-11-30 12:16:50,Lying
-0.021983713084204156,0.011541819455377274,0.8993531863365836,0.02407553974598404,-0.011347013667138616,-0.008758202569422955,2025-11-30 12:17:00,Lying
0.022565337444190186,-0.020959235841946783,0.9174317847286305,0.00730699339014352,-0.007689643899472611,0.008319353329569373,2025-11-30 12:17:10,Lying
-0.01214179430071016,0.00549311414010829,0.9308251314301663,0.01511126495429235,0.013533298904173556,-0.0057265979176807395,2025-11-30 12:17:20,Lying
0.006591673919091173,-0.008053353246025349,0.9427431259596093,0.013055489690756364,-0.011507858548986711,-0.02858699861593626,2025-11-30 12:17:30,Lying
0.008446317894347138,-0.018399636936194494,0.8727033449745056,0.0022254319461597785,-0.02229417806073272,0.032266718756420065,2025-11-30 12:17:40,Lying
0.012816561006510525,-0.048513596402242724,0.8898927680801219,-0.026563212742214463,-0.01943577980261618,-0.012411281840208168,2025-11-30 12:17:50,Lying
-0.01696774025669551,-0.00595341470855105,0.9107199177160109,0.003531099703164258,0.01604983643250179,-0.00693857382351957,2025-11-30 12:18:00,Lying
0.023054692231368374,-0.015582337001926896,0.9127576845231844,0.025901233341269682,0.00537749380651004,-0.011203363101246295,2025-11-30 12:18:10,Lying
0.015945056726321884,-0.0248949584993019,0.8883615176508745,0.014119089499256193,0.012578355439010416,-0.0004694533721269498,2025-11-30 12:18:20,Lying
-0.028121243758527325,-0.012235852931848468,0.9082812247795118,-0.0010276125376789602,-0.025398053686648422,-0.022775186000523546,2025-11-30 12:18:30,Lying
0.0011250212623096299,0.0008153630321808201,0.8664519376068205,-0.005988711125918418,-0.021067792993205093,-0.034202109630753944,2025-11-30 12:18:40,Lying
0.009230129872209869,0.012465005052959739,0.909049385551051,-0.021158444569714618,-0.015315080742233264,-0.02321680632524589,2025-11-30 12:18:50,Lying
0.01747855418654869,-0.02448783644281145,0.9085414086403347,0.02963826064166844,0.022804786115512347,0.03968032861447628,2025-11-30 12:19:00,Lying
0.029524386048084276,-0.023278289623147565,0.9292602358013587,0.05884447204056009,0.0349120074398838,0.03516754095263941,2025-11-30 12:19:10,Lying
-0.00010820929975714065,-0.030687287933038904,0.9114395544535814,-0.01630724038794209,-0.01214505423655964,0.0030176629858242932,2025-11-30 12:19:20,Lying
-0.0034739964780638134,-0.0058571151680701025,0.904702290153688,0.005910863140388519,-0.002630366025954802,0.06856632149938206,2025-11-30 12:19:30,Lying
-0.0038163089451750654,0.017749759311964625,0.9072923398037673,-0.019507756013104033,0.016936636124584386,-0.01184124923189265,2025-11-30 12:19:40,Lying
-0.016804289625445726,-0.014967785665737168,0.8835712350521717,0.003479474872561073,-0.005054461124936944,-0.039814445903699494,2025-11-30 12:19:50,Lying
0.0036548669501442594,0.8512769277813721,-0.039374409610641384,-0.2857547011911772,-0.12248898284171184,-0.2188805533407945,2025-11-30 12:20:00,Standing
0.026815296415128528,0.6736102173224466,-0.018662706332235605,-0.12066993729292744,0.08992686845571317,-0.07018519818820253,2025-11-30 12:20:10,Standing
0.004654373342696286,1.0535595754988902,0.18060245888530235,-0.36455568104497893,-0.07034238322418958,-0.0279821134314429,2025-11-30 12:20:20,Standing
-0.07853530547137307,1.1369295524042975,0.18969121211798856,-0.06280538628239082,0.08793633230898114,0.002468151942144151,2025-11-30 12:20:30,Standing
-0.1357534485375589,0.8439513232344054,-0.13628068166651475,0.11119759749198123,-0.0792151945882509,-0.3152400333578956,2025-11-30 12:20:40,Standing
0.020590983478429387,0.8116767344993678,0.05890988536698966,0.26338833419407226,-0.053080937011783555,-0.07049542771779849,2025-11-30 12:20:50,Standing
0.04867047517741062,0.6873278111726648,0.18076826760910736,0.13290135806544667,0.2018340586839539,0.17398680552559115,2025-11-30 12:21:00,Standing
-0.30967253242220355,1.2265315412115154,-0.08478850689248929,0.0955414360793953,0.26420155028718995,0.08947272011230796,2025-11-30 12:21:10,Standing
-0.1488774386988435,0.9053346987419799,-0.3093179076028922,0.010034605032454395,-0.10270343430038721,-0.04496655923085612,2025-11-30 12:21:20,Standing
0.07485460026771414,0.8501685561153366,-0.13595827675715746,0.23099306222805696,0.03262788022931644,0.14527793685095403,2025-11-30 12:21:30,Standing
0.05933262800094276,0.5738035114243546,0.12274033291513531,-0.08445578337728438,-0.12797908386597445,0.15775203921231112,2025-11-30 12:21:40,Standing
-0.0011302150961905295,1.0501650452894598,-0.03713149673909266,0.32753394611882064,-0.1198551354824279,0.29965611847281026,2025-11-30 12:21:50,Standing
-0.13686062478249714,0.9716589705109424,-0.000437196109104531,0.11645408215612787,0.017840398181736317,-0.09659585009511987,2025-11-30 12:22:00,Standing
0.10831779093595191,1.1544581193111607,0.030928420504707226,-0.0326426140470575,-0.23529844430432764,-0.08068449480420713,2025-11-30 12:22:10,Standing
-0.2560965500131425,1.068298566650725,-0.055241093397512146,0.16680334467608854,0.1859419192933299,-0.1785081543763259,2025-11-30 12:22:20,Standing
-0.059746644031415684,1.1775010230224212,0.11563009079618711,-0.08483533354317863,-0.23390626552691057,-0.036900310230088426,2025-11-30 12:22:30,Standing
0.10361516718788008,0.7584442618762587,-0.23841236309821356,0.06935772748847095,0.037985859235387755,0.03654157403923686,2025-11-30 12:22:40,Standing
-0.03528487587147689,1.0764181287866594,0.02398064839230155,0.14932922264172935,-0.11568255377595445,0.01362844541121727,2025-11-30 12:22:50,Standing
-0.028310959564039635,0.9261610177034086,0.015783456238537122,-0.1396944662263361,0.055280199536426426,-0.1388520746253785,2025-11-30 12:23:00,Standing
-0.17426213851736028,0.894676652442743,0.2305717253097587,0.15846788275790394,-0.06876099839871513,0.06660072594312784,2025-11-30 12:23:10,Standing
-0.2104827388436755,0.6081453501637153,-0.08908367066163961,-0.08862485653647176,-0.1933475312629452,-0.13206912738873447,2025-11-30 12:23:20,Standing
-0.11507915699470987,0.6676025276598809,-0.153837938777338,0.19500892693462965,-0.060145622935578055,-0.1249521771914183,2025-11-30 12:23:30,Standing
-0.07526309482611972,1.0460603408120575,0.005120735473592808,-0.20373640906870957,-0.16626427816868614,-0.1351779744977242,2025-11-30 12:23:40,Standing
0.2088704351675748,0.7312107345248843,-0.1628246434232987,0.2604306450637879,-0.08155285430624257,0.35485249273513697,2025-11-30 12:23:50,Standing
-0.12627380269520613,0.9178867536878659,-0.16359745405976608,0.20532444903536812,-0.2616511508490297,-0.1114553697918126,2025-11-30 12:24:00,Standing
0.07738324014453551,0.9075624478823238,0.09335373082106366,-0.19199331255885646,-0.13236518953759632,0.02962558903589726,2025-11-30 12:24:10,Standing
0.025696854745762356,1.0095231776987186,-0.031151610368209588,0.01267576119050483,-0.12030552919742013,-0.2167833174839599,2025-11-30 12:24:20,Standing
-0.2519820499156451,0.8574217066921586,0.04842875429804515,-0.09395056361596849,0.10965191882555665,-0.20883098847748408,2025-11-30 12:24:30,Standing
-0.10228216331032747,0.9167646128871595,0.1337481515837477,0.23038490290276595,0.06864785224138847,-0.1788605402990844,2025-11-30 12:24:40,Standing
0.15739277667818702,0.9592155767231576,-0.1022126107559639,0.20032944289826526,0.25917590403988644,-0.03734170112329034,2025-11-30 12:24:50,Standing
0.11327802822141028,0.9427350707042103,-0.0981493720013886,0.2165457862030027,-0.16994226595126005,0.2901029434352539,2025-11-30 12:25:00,Standing
-0.156435649299188,1.0030806645707067,-0.26628532207669947,-0.08310763398369864,0.032864189597946694,0.1277991540626417,2025-11-30 12:25:10,Standing
-0.1172406233353279,0.7458785901006098,-0.008117189282751425,-0.09039662227091076,0.07199715150720701,-0.18499348787942446,2025-11-30 12:25:20,Standing
0.026056197552565524,0.7983290431416269,-0.0998428649535479,-0.20666817374535293,0.2548030289719234,-0.21870558251762154,2025-11-30 12:25:30,Standing
-0.08439795713751146,1.1657158650415256,-0.2576718368847852,0.10792535903558813,0.013147024606193831,0.13838080465442978,2025-11-30 12:25:40,Standing
0.014440997305557122,0.8796363888759557,0.28438401598108093,-0.03200664878208417,0.22715468570671718,0.07133163868253979,2025-11-30 12:25:50,Standing
-0.055952340549270355,0.9669097363857068,-0.2748196293225561,0.07210361662670901,0.20533712960050643,0.06827717508535308,2025-11-30 12:26:00,Standing
-0.0035697569961075947,1.057684585270188,-0.10352067924553648,-0.014688788046342835,0.21918853716697095,0.29665583611869417,2025-11-30 12:26:10,Standing
-0.056247266441306,0.8163781603766641,0.03435802868097212,0.028911211367466053,0.04569019243862256,0.22734759908978938,2025-11-30 12:26:20,Standing
-0.035416583022308164,0.5792595063941541,-0.031799009777122716,-0.05363371321566369,-0.0838248937763822,-0.05103195524816316,2025-11-30 12:26:30,Standing
-0.08039416706911263,0.7563379695793503,0.15770024669320337,0.0972633953879066,0.06661418429401407,0.002862813053177827,2025-11-30 12:26:40,Standing
-0.04809807087321865,0.7591877432491434,-0.2578381685421891,-0.015603328934255716,0.12157464526496817,-0.17943762194035529,2025-11-30 12:26:50,Standing
-0.09180479218834461,0.8269528570732992,0.24774387288657684,0.18216451165710987,-0.04012184643927104,0.1112395626225554,2025-11-30 12:27:00,Standing
-0.21229357587841172,1.1802748159131893,-0.09452239092561723,0.16993612362776264,-0.02410312687752692,0.12724516211020329,2025-11-30 12:27:10,Standing
0.16805144609902453,0.9892539587860346,-0.09394238200964573,-0.13841727315661834,-0.07552342477244219,-0.20749545557581087,2025-11-30 12:27:20,Standing
0.11784957595589665,0.7170914357987451,-0.06756568400400706,-0.23442557988961257,-0.020040797388299798,0.17343613958713863,2025-11-30 12:27:30,Standing
-0.21694355894255066,1.065154038579836,-0.1989703789216924,0.11661702263281676,0.028858174414915325,0.12689309699266674,2025-11-30 12:27:40,Standing
-0.12803621076051075,0.8394656206045369,0.20664098111639065,-0.07346641957678063,0.007368230644929441,-0.03716210694865479,2025-11-30 12:27:50,Standing
0.011456219525955928,0.9160725450762944,0.11054161964301258,0.04749191080038807,-0.4393355383794659,0.014829097099374586,2025-11-30 12:28:00,Standing
0.031437250030604325,1.0293039629031369,0.042022183985068275,-0.24328929296062168,-0.07995712736868252,-0.10237303674850251,2025-11-30 12:28:10,Standing
-0.15059886419033144,0.9416227593108355,-0.09180606633032685,-0.01950906257704845,0.2174871378311481,0.14266074013423385,2025-11-30 12:28:20,Standing
0.26988516190842415,0.973675957154031,0.013921303379524512,0.08330530650057198,0.1701027509941648,-0.027197085665213467,2025-11-30 12:28:30,Standing
-0.025787116518495717,0.84346936552032,0.015318171278647234,-0.07787502837966721,0.19766396916122173,-0.27508203833229,2025-11-30 12:28:40,Standing
-0.09292079874198406,0.7899672761533045,0.20681165368345467,-0.21934879405164207,-0.06054091172917423,0.1206232651210951,2025-11-30 12:28:50,Standing
0.0469364871081208,1.0552219973793182,0.279648299392602,-0.2984436910352838,-0.04075342586281017,0.13963372775101318,2025-11-30 12:29:00,Standing
-0.05464260956599421,0.8689503940513004,-0.07926495862977735,-0.3183026361891282,0.08397424846590965,-0.008035183280786885,2025-11-30 12:29:10,Standing
-0.10395093280698335,0.6082401593528994,-0.07417593824177733,0.07513353283611633,0.1535743134810442,-0.00877595928738846,2025-11-30 12:29:20,Standing
0.03475474592354764,0.820722378055798,-0.04529027574236681,0.14856482326245019,-0.059152609237824685,0.09763383875873881,2025-11-30 12:29:30,Standing
-0.23161142056875272,0.9926272528150445,-0.056672841780914994,-0.25178333419166027,-0.01259885081073123,-0.055603278201196045,2025-11-30 12:29:40,Standing
0.15984370843380044,0.8384213021770418,-0.35773382846518065,-0.014700272106970514,0.0867144912539219,-0.005861128885972026,2025-11-30 12:29:50,Standing
0.14203165302092488,1.0816556767337775,-0.13111186844700187,-0.033304310552207214,0.25841991636294626,-0.03649002636905193,2025-11-30 12:30:00,Standing
0.027774454418399694,0.7699063617120518,0.0077563233766131294,0.0670708975895539,-0.013731019571736941,0.27813201519717756,2025-11-30 12:30:10,Standing
-0.16763515136656407,0.8010490107114643,0.1833074950204361,-0.060683928983938505,-0.0800852418155208,0.03750036108047176,2025-11-30 12:30:20,Standing
0.07224134713785398,0.7472471627477224,-0.007069713920543404,-0.04376540209940107,-0.030368294931315175,-0.1358757395815089,2025-11-30 12:30:30,Standing
0.08881472340510843,1.0589185235459349,-0.06062628797657309,-0.1954751225436451,-0.21549771215302344,0.13937134031749165,2025-11-30 12:30:40,Standing
-0.05863188661676436,0.6566152196070322,-0.09187712107518979,-0.2433657356833746,0.12545817659628575,-0.09300544052423833,2025-11-30 12:30:50,Standing
-0.09495821628117805,0.784212032912702,-0.012907903380692802,-0.21314090879435113,-0.16261313009634876,0.21794325790491165,2025-11-30 12:31:00,Standing
-0.07162779472023736,0.460150351943592,0.26267350650510357,0.1453709622632178,-0.04454850006850505,0.17122054033107187,2025-11-30 12:31:10,Standing
